id_company,company_name,company_type,industry_sector,kota,skala_perusahaan,pic_name,pic_phone,created_at
C925,PT Digital Karya,Corporate,Travel & Hospitality,Surabaya,Multinasional,Bayu Handayani,085321894559,2023-10-06
C926,PT Abadi Inovasi,Startup,Teknologi Informasi,Bandung,Lokal,Taufik Adriansyah,085242046648,2023-09-09
C927,PT Bakti Sejahtera,Startup,Otomotif,Surabaya,Lokal,Qonita Syahputra,087822654016,2023-05-12
C928,PT Media Sejahtera,NGO,Teknologi Informasi,Semarang,Nasional,Hendra Utami,082142767746,2022-11-25
C929,CV Bakti Global,Startup,Teknologi Informasi,Surakarta,Lokal,Hesti Maulana,081648860080,2022-07-09
C930,PT Gemilang Inovasi,UMKM,Travel & Hospitality,Surakarta,Lokal,Fani Pratama,081547264261,2022-12-21
C931,CV Mega Solusi,Startup,Otomotif,Jakarta,Lokal,Olivia Prasetya,085896807852,2024-09-07
C932,PT Inti Informatika,Startup,Kesehatan & Farmasi,Surakarta,Lokal,Lutfia Kusuma,085840064454,2024-10-28
C933,CV Sinergi Bangsa,BUMN,Logistik & Supply Chain,Surakarta,Nasional,Bagus Mahendra,085789791776,2023-02-01
C934,CV Bina Media,Startup,Media & Kreatif,Yogyakarta,Nasional,Guntur Hartono,085808019630,2022-12-14
C935,PT Graha Logistik,UMKM,Keuangan & Perbankan,Jakarta,Lokal,Nadia Pangestu,083824935340,2023-04-16
C936,PT Mandiri Informatika,NGO,Asuransi,Jakarta,Lokal,Hasna Ramadhan,085746083851,2023-06-05
C937,PT Sejahtera Informatika,Corporate,Konsultan Manajemen,Malang,Multinasional,Farel Ardiansyah,085690457927,2024-05-21
C938,PT Jaya Karya,Corporate,Kesehatan & Farmasi,Jakarta,Multinasional,Mira Kusuma,082142383972,2022-07-03
C939,PT Bumi Bersama,Corporate,Media & Kreatif,Yogyakarta,Lokal,Joko Kurniawan,081210232001,2023-03-11
C940,PT Abadi Nusantara,Startup,Teknologi Informasi,Yogyakarta,Lokal,Hana Pratama,083814356140,2024-09-11
C941,CV Mandiri Utama,UMKM,E-commerce,Bandung,Lokal,Bunga Ardiansyah,081582354695,2024-09-15
C942,PT Cipta Digital,Startup,Teknologi Informasi,Yogyakarta,Lokal,Yoga Permana,085896715006,2023-01-09
C943,PT Makmur Konsultan,Startup,Energi & Pertambangan,Bandung,Lokal,Citra Adriansyah,085205836683,2023-07-05
C944,PT Indo Sentosa,Corporate,Energi & Pertambangan,Surakarta,Nasional,Luthfi Prasetya,083888917879,2024-12-17
C945,PT Perkasa Solusi,Corporate,E-commerce,Yogyakarta,Lokal,Budi Setiawan,082165789826,2023-04-30
C946,PT Sentosa Data,Corporate,Teknologi Informasi,Semarang,Nasional,Rendy Anggara,085858517774,2022-10-13
C947,PT Abadi Global,Startup,E-commerce,Surakarta,Lokal,Fitri Anggraeni,085696264222,2022-10-24
C948,PT Karya Gemilang,Startup,Konsultan Manajemen,Semarang,Lokal,Ika Handoko,085870568209,2022-08-04
C949,PT Bangkit Karya,Startup,Teknologi Informasi,Bekasi,Nasional,Bunga Permana,081272324728,2023-03-26
C950,CV Bakti Bersama,UMKM,Konsultan Manajemen,Surakarta,Lokal,Mira Mahendra,082212616850,2022-11-26
C951,PT Karya Teknologi,BUMN,Travel & Hospitality,Bandung,Nasional,Hendra Safitri,085809271152,2022-05-01
C952,PT Techno Analitika,BUMN,FMCG,Jakarta,Nasional,Bima Safitri,082130071695,2024-06-21
C953,PT Bakti Logistik,Startup,Kesehatan & Farmasi,Surabaya,Nasional,Wulan Ramadhani,085244716198,2023-03-13
C954,CV Andalas Kreatif,BUMN,Travel & Hospitality,Surakarta,Nasional,Qori Suryadi,081225896321,2022-05-25
C955,CV Cakra Informatika,Startup,Konsultan Manajemen,Depok,Nasional,Oki Wardani,082244883842,2024-07-06
C956,PT Gemilang Indonesia,Corporate,Properti & Konstruksi,Jakarta,Nasional,Arif Ramadhan,087795515623,2023-07-21
C957,CV Global Data,Pemerintah,Retail,Surabaya,Multinasional,Joko Suryadi,081547602206,2022-07-14
C958,PT Jaya Logistik,NGO,Media & Kreatif,Bogor,Multinasional,Faisal Prabowo,081595002601,2022-10-04
C959,CV Nusa Bersama,Startup,Konsultan Manajemen,Jakarta,Lokal,Faisal Handoko,081271732798,2023-11-27
C960,PT Sukses Systems,Startup,Manufaktur,Bandung,Lokal,Arif Handoko,085393403910,2022-04-09
C961,PT Graha Indonesia,Startup,Energi & Pertambangan,Surakarta,Nasional,Arif Safitri,087880186774,2022-01-27
C962,CV Kreasi Media,Startup,Telekomunikasi,Jakarta,Lokal,Budi Pratama,087877625503,2024-02-07
C963,CV Media Karya,Startup,Agribisnis,Jakarta,Nasional,Lestari Handoko,081378429029,2022-09-24
C964,CV Sentosa Utama,BUMN,E-commerce,Surakarta,Nasional,Teguh Gunawan,081605308868,2022-03-07
C965,PT Bina Digital,Startup,Logistik & Supply Chain,Surakarta,Lokal,Satria Ningsih,085875988759,2022-10-06
C966,PT Perkasa Mandiri,Startup,Keuangan & Perbankan,Jakarta,Lokal,Aditya Pratama,085627558214,2024-05-08
C967,CV Global Systems,BUMN,Media & Kreatif,Surakarta,Nasional,Krisna Safitri,087705916118,2024-12-10
C968,PT Andalas Solusi,UMKM,Logistik & Supply Chain,Jakarta,Lokal,Hanif Pangestu,081593186928,2023-11-27
C969,PT Andalas Bersama,Startup,Otomotif,Jakarta,Lokal,Hafiz Hidayat,083822720028,2023-09-29
C970,CV Mandiri Konsultan,Startup,Manufaktur,Surakarta,Lokal,Fitri Permana,085774328116,2022-05-02
C971,CV Mitra Abadi,NGO,Kesehatan & Farmasi,Jakarta,Lokal,Wulan Ramadhani,085613530281,2024-06-17
C972,CV Prima Cerdas,Startup,Teknologi Informasi,Bandung,Lokal,Ika Ningsih,085617469029,2022-07-03
C973,PT Jaya Data,UMKM,Energi & Pertambangan,Surakarta,Lokal,Laila Pratama,083805685667,2022-08-31
C974,PT Indo Data,Corporate,Energi & Pertambangan,Jakarta,Multinasional,Tika Oktaviani,081276634933,2023-08-11
C975,CV Abadi Indonesia,Corporate,Logistik & Supply Chain,Surakarta,Lokal,Candra Sulistyo,085885421880,2024-04-21
C976,PT Cakra Indonesia,UMKM,Telekomunikasi,Tangerang,Lokal,Olivia Lestari,083853247250,2024-02-18
C977,PT Bangkit Sentosa,Startup,Konsultan Manajemen,Jakarta,Nasional,Vina Anggara,087894535365,2023-07-05
C978,PT Andalas Bangsa,Startup,Energi & Pertambangan,Bekasi,Nasional,Nisa Permana,082112545080,2022-05-11
C979,PT Sentosa Informatika,Startup,Properti & Konstruksi,Surakarta,Lokal,Sinta Cahyono,087847213074,2023-10-24
C980,CV Bina Pratama,UMKM,Logistik & Supply Chain,Jakarta,Nasional,Farah Pangestu,085233261454,2022-04-18
C981,CV Mitra Gemilang,Corporate,Manufaktur,Bandung,Lokal,Luthfi Oktaviani,085317852211,2022-02-07
C982,PT Makmur Data,NGO,Travel & Hospitality,Jakarta,Lokal,Riska Utami,087887447017,2024-01-13
C983,CV Bumi Bangsa,UMKM,Teknologi Informasi,Semarang,Nasional,Guntur Mahendra,087772966563,2022-10-30
C984,CV Sejahtera Digital,Startup,Keuangan & Perbankan,Bandung,Nasional,Prita Santoso,081255800027,2022-11-09
C985,CV Prima Data,Startup,Properti & Konstruksi,Yogyakarta,Lokal,Dani Saputra,085243913681,2023-02-04
C986,CV Mega Kreatif,Corporate,FMCG,Jakarta,Multinasional,Dwi Saputra,085229735259,2024-03-11
C987,PT Nusa Digital,Startup,Agribisnis,Semarang,Lokal,Olivia Ramadhani,082266185076,2023-03-31
C988,CV Abadi Global,Corporate,Logistik & Supply Chain,Semarang,Multinasional,Citra Hidayat,081271261583,2023-02-14
C989,PT Bangkit Media,BUMN,Asuransi,Tangerang,Nasional,Tasya Syahputra,087735742233,2023-06-21
C990,CV Indo Solusi,NGO,Otomotif,Surakarta,Lokal,Julia Hakim,083892225606,2023-08-22
C991,PT Bangkit Abadi,Startup,Manufaktur,Surakarta,Lokal,Tasya Kurniawan,085385201362,2023-04-15
C992,PT Mitra Informatika,BUMN,Energi & Pertambangan,Jakarta,Nasional,Zahra Santoso,085847055491,2024-08-27
C993,CV Karya Pratama,Startup,Konsultan Manajemen,Surakarta,Nasional,Rani Saputra,085219693957,2023-11-07
C994,CV Mitra Inovasi,BUMN,Kesehatan & Farmasi,Surakarta,Nasional,Kartika Rahmawati,081219712124,2022-12-12
C995,PT Sinergi Makmur,Startup,Asuransi,Tangerang,Lokal,Amelia Nugroho,085287312677,2024-08-05
C996,PT Abadi Media,UMKM,Retail,Bekasi,Lokal,Farah Pangestu,087853394319,2024-12-22
C997,CV Mega Indonesia,Startup,Logistik & Supply Chain,Bandung,Lokal,Devi Cahyono,085749747000,2023-12-16
C998,CV Cakra Konsultan,Corporate,Telekomunikasi,Jakarta,Nasional,Sinta Mahendra,085274163656,2024-04-01
C999,PT Digital Inovasi,Startup,Energi & Pertambangan,Depok,Lokal,Fitri Kurniawan,085395296353,2024-08-09
C1000,PT Media Nusantara,Startup,Media & Kreatif,Yogyakarta,Lokal,Putri Setiawan,081659489895,2024-05-23
C1001,PT Karya Terapan,BUMN,Logistik & Supply Chain,Jakarta,Nasional,Candra Handayani,081644974394,2023-05-16
C1002,PT Bumi Indonesia,Startup,Properti & Konstruksi,Yogyakarta,Nasional,Gita Wijaya,082110972021,2023-03-24
C1003,PT Media Kreatif,Startup,Asuransi,Jakarta,Lokal,Pandu Pratama,081244964612,2022-09-15
C1004,PT Graha Systems,UMKM,Agribisnis,Depok,Nasional,Eka Kusuma,085658434566,2022-06-11
C1005,CV Techno Data,Startup,Travel & Hospitality,Yogyakarta,Lokal,Muhammad Gunawan,082120334742,2023-08-31
C1006,CV Makmur Logistik,Corporate,Otomotif,Semarang,Nasional,Maulana Oktaviani,085829469021,2022-02-27
C1007,CV Sukses Teknologi,Startup,Travel & Hospitality,Bandung,Nasional,Faisal Ardiansyah,085823328293,2023-11-24
C1008,CV Graha Sentosa,Corporate,Logistik & Supply Chain,Jakarta,Lokal,Qori Gunawan,087771167507,2023-03-26
C1009,PT Indo Cerdas,Corporate,FMCG,Semarang,Multinasional,Rizky Oktaviani,085830123984,2022-04-27
C1010,PT Kreasi Abadi,UMKM,Kesehatan & Farmasi,Surakarta,Nasional,Fajar Anggara,085622240507,2022-05-20
C1011,PT Inti Media,BUMN,Retail,Semarang,Nasional,Farah Cahyani,085675461992,2022-07-28
C1012,CV Bina Inovasi,Startup,Pendidikan & EdTech,Yogyakarta,Lokal,Galih Ramadhani,081310187803,2022-06-06
C1013,PT Sejahtera Bangsa,Startup,Agribisnis,Jakarta,Lokal,Gita Febriani,085294529517,2022-11-06
C1014,PT Nusa Solusi,Startup,Agribisnis,Bekasi,Lokal,Maulana Anggara,082120542216,2023-05-27
C1015,CV Abadi Media,Startup,Konsultan Manajemen,Bandung,Lokal,Farhan Sulistyo,081283344470,2023-01-29
C1016,PT Daya Karya,Corporate,Otomotif,Bandung,Lokal,Aditya Putra,081259685195,2024-08-09
C1017,CV Makmur Inovasi,Startup,Media & Kreatif,Jakarta,Lokal,Farel Anggraeni,085656342777,2023-03-05
C1018,PT Bumi Solusi,NGO,Kesehatan & Farmasi,Surakarta,Lokal,Prita Setiawan,082192059229,2024-03-28
C1019,PT Indo Makmur,Startup,Energi & Pertambangan,Jakarta,Lokal,Bima Puspitasari,085642066154,2024-04-16
C1020,PT Digital Systems,Corporate,Keuangan & Perbankan,Surakarta,Multinasional,Eka Oktaviani,081322121548,2023-04-05
C1021,PT Sentosa Cerdas,Startup,Teknologi Informasi,Surakarta,Nasional,Putri Prabowo,083856646419,2024-06-24
C1022,PT Prima Kreatif,Startup,Media & Kreatif,Surakarta,Nasional,Eka Lestari,082104104294,2022-10-24
C1023,PT Jaya Makmur,UMKM,Logistik & Supply Chain,Bandung,Lokal,Dimas Dewi,087866020005,2022-08-16
C1024,CV Bumi Konsultan,Startup,Travel & Hospitality,Jakarta,Lokal,Dinda Nugroho,085824383805,2022-01-08
C1025,PT Bumi Karya,Corporate,Asuransi,Bekasi,Lokal,Ika Sari,082276185186,2023-02-28
C1026,CV Gemilang Nusantara,Startup,Travel & Hospitality,Jakarta,Lokal,Muhammad Firmansyah,085382339218,2022-01-02
C1027,PT Digital Pratama,BUMN,Retail,Semarang,Nasional,Ulfa Handayani,081506776106,2022-05-10
C1028,PT Media Makmur,Corporate,Travel & Hospitality,Bandung,Lokal,Farhan Ningsih,081226656862,2024-10-15
C1029,PT Cakra Perkasa,Corporate,Telekomunikasi,Surakarta,Nasional,Maulana Pratama,083897474859,2024-09-19
C1030,PT Karya Informatika,Startup,Otomotif,Surabaya,Nasional,Galuh Anggara,083853698816,2023-05-12
C1031,PT Mitra Digital,BUMN,Media & Kreatif,Jakarta,Nasional,Nadya Hidayat,081530889830,2023-06-02
C1032,PT Andalas Abadi,BUMN,Logistik & Supply Chain,Yogyakarta,Nasional,Ahmad Firmansyah,087750003056,2024-05-01
C1033,CV Solusi Pratama,Corporate,Logistik & Supply Chain,Yogyakarta,Lokal,Dian Mahendra,085208701872,2024-06-16
C1034,CV Jaya Mandiri,Startup,Konsultan Manajemen,Surakarta,Lokal,Rani Rahmawati,085868652406,2024-03-16
C1035,CV Prima Nusantara,Startup,FMCG,Bandung,Nasional,Dian Nugraha,082122190533,2022-10-08
C1036,CV Bakti Digital,Corporate,E-commerce,Depok,Multinasional,Galih Putra,085690036221,2023-12-14
C1037,CV Sejahtera Inovasi,Startup,Konsultan Manajemen,Yogyakarta,Lokal,Mira Ningsih,085885229425,2023-12-11
C1038,CV Bakti Nusantara,Corporate,Otomotif,Jakarta,Multinasional,Eka Wibowo,085808054914,2022-06-22
C1039,PT Sejahtera Mandiri,Startup,Manufaktur,Semarang,Lokal,Taufik Mahendra,081684171594,2024-01-01
C1040,PT Kreasi Teknologi,Startup,Agribisnis,Yogyakarta,Lokal,Bayu Setiawan,081613389260,2022-09-13
C1041,CV Mega Gemilang,UMKM,Asuransi,Jakarta,Lokal,Hanif Maulana,081218915673,2023-11-02
C1042,PT Jaya Bangsa,Corporate,E-commerce,Semarang,Nasional,Tiara Santoso,085733629994,2022-11-29
C1043,PT Perkasa Abadi,Pemerintah,Properti & Konstruksi,Surakarta,Nasional,Hendra Wibowo,083898573908,2022-03-01
C1044,PT Techno Konsultan,Corporate,Otomotif,Jakarta,Multinasional,Rani Sulistyo,083884997957,2023-08-27
C1045,CV Sukses Karya,UMKM,Agribisnis,Jakarta,Lokal,Krisna Sulistyo,081390221797,2023-12-15
C1046,PT Karya Indonesia,Startup,Travel & Hospitality,Surakarta,Lokal,Gilang Pratama,085898445143,2024-07-14
C1047,CV Esa Sentosa,Pemerintah,Logistik & Supply Chain,Surakarta,Nasional,Krisna Maulana,085868119397,2022-03-02
C1048,PT Indo Konsultan,BUMN,Asuransi,Bandung,Nasional,Fitri Cahyani,081658807053,2023-03-29
C1049,CV Gemilang Digital,UMKM,Logistik & Supply Chain,Surakarta,Lokal,Dafa Pangestu,082197425513,2022-01-22
C1050,PT Bakti Teknologi,BUMN,Telekomunikasi,Jakarta,Nasional,Arif Santoso,085887366271,2024-08-02
C1051,CV Media Informatika,UMKM,Energi & Pertambangan,Yogyakarta,Lokal,Surya Suryadi,083856154731,2022-05-04
C1052,PT Bina Makmur,Corporate,Media & Kreatif,Jakarta,Lokal,Putri Syahputra,085390283772,2024-02-17
C1053,PT Solusi Bangsa,Startup,Asuransi,Bogor,Lokal,Vino Wijaya,085728164416,2024-04-19
C1054,CV Graha Konsultan,BUMN,Telekomunikasi,Jakarta,Nasional,Yoga Kurniawan,081238802730,2023-06-28
C1055,PT Indo Inovasi,Corporate,Asuransi,Surakarta,Multinasional,Ika Permana,087718939530,2023-06-24
C1056,PT Cakra Inovasi,Corporate,Teknologi Informasi,Yogyakarta,Multinasional,Salma Permana,081655135872,2023-07-24
C1057,PT Mega Gemilang,Startup,Pendidikan & EdTech,Surakarta,Lokal,Gibran Cahyono,081640343988,2022-09-03
C1058,CV Andalas Gemilang,UMKM,FMCG,Depok,Lokal,Sari Ardiansyah,087770413090,2023-03-16
C1059,CV Daya Karya,UMKM,Asuransi,Depok,Lokal,Wahyu Kusuma,081520412319,2024-03-21
C1060,PT Media Gemilang,Corporate,Teknologi Informasi,Jakarta,Multinasional,Bagus Fitriani,087794193245,2022-02-10
C1061,CV Karya Teknologi,UMKM,Telekomunikasi,Surakarta,Lokal,Gibran Permana,083870987264,2022-10-23
C1062,PT Indo Solusi,Startup,Konsultan Manajemen,Surabaya,Lokal,Bayu Hidayat,081389003468,2023-03-15
C1063,PT Global Logistik,Corporate,Keuangan & Perbankan,Yogyakarta,Multinasional,Lina Oktaviani,082102009536,2024-03-28
C1064,PT Solusi Digital,Startup,Agribisnis,Bandung,Lokal,Irfan Suryadi,081590073971,2024-10-10
C1065,CV Cipta Systems,Corporate,Media & Kreatif,Surakarta,Multinasional,Farhan Maulana,087716722104,2024-02-19
C1066,PT Andalas Karya,Startup,Konsultan Manajemen,Jakarta,Lokal,Sari Ramadhani,082152160252,2023-04-07
C1067,PT Kreasi Media,Startup,FMCG,Jakarta,Lokal,Fitri Oktaviani,087794802455,2024-08-21
C1068,CV Sejahtera Sentosa,Pemerintah,Teknologi Informasi,Yogyakarta,Lokal,Bella Maulana,085637819190,2024-07-23
C1069,CV Bakti Sejahtera,Startup,Konsultan Manajemen,Yogyakarta,Lokal,Hendra Dewi,085286546220,2024-10-29
C1070,CV Bangkit Media,NGO,Kesehatan & Farmasi,Malang,Nasional,Farel Sari,081530000886,2023-11-05
C1071,CV Mandiri Analitika,UMKM,Energi & Pertambangan,Yogyakarta,Lokal,Hendra Kusuma,081360091692,2022-01-07
C1072,PT Cipta Sentosa,Startup,Properti & Konstruksi,Jakarta,Lokal,Kirana Kusuma,087830009984,2022-06-18
C1073,CV Makmur Data,NGO,Otomotif,Malang,Nasional,Vina Maulana,082194203401,2024-01-27
C1074,CV Jaya Perkasa,Corporate,Retail,Jakarta,Nasional,Tiara Handayani,085766720108,2023-05-28
C1075,CV Jaya Bersama,UMKM,Teknologi Informasi,Surabaya,Lokal,Irfan Oktaviani,082287940262,2022-07-07
C1076,PT Bakti Bersama,Startup,Manufaktur,Surabaya,Lokal,Kartika Dewi,085870041291,2024-04-22
C1077,PT Prima Konsultan,UMKM,Logistik & Supply Chain,Yogyakarta,Lokal,Rendy Cahyani,085859046100,2022-05-23
C1078,PT Nusa Sejahtera,Startup,Asuransi,Jakarta,Lokal,Gilang Setiawan,081212329615,2023-05-12
C1079,PT Bangkit Analitika,UMKM,Pendidikan & EdTech,Depok,Lokal,Wahyu Wardani,087817682251,2023-06-16
C1080,CV Sejahtera Media,Pemerintah,Energi & Pertambangan,Yogyakarta,Lokal,Mira Cahyono,085862241976,2024-03-13
C1081,PT Mandiri Inovasi,Corporate,E-commerce,Bandung,Nasional,Cahyo Gunawan,081384897422,2024-01-11
C1082,PT Abadi Konsultan,Startup,Logistik & Supply Chain,Surakarta,Nasional,Kartika Hakim,085792064411,2023-06-02
C1083,CV Graha Media,Corporate,Telekomunikasi,Yogyakarta,Multinasional,Tiara Gunawan,083806640511,2022-05-13
C1084,CV Jaya Data,BUMN,Media & Kreatif,Jakarta,Nasional,Bagus Syahputra,081249860372,2022-03-02
C1085,CV Mitra Logistik,Startup,Retail,Yogyakarta,Lokal,Aditya Permana,081203471317,2022-06-14
C1086,PT Cakra Teknologi,BUMN,Logistik & Supply Chain,Malang,Nasional,Gibran Hakim,085390841947,2024-03-05
C1087,PT Esa Solusi,UMKM,Teknologi Informasi,Yogyakarta,Nasional,Hanif Ramadhani,081579037161,2024-12-06
C1088,PT Solusi Konsultan,UMKM,Logistik & Supply Chain,Surabaya,Lokal,Rangga Anggraeni,081596477183,2022-09-23
C1089,CV Cipta Gemilang,BUMN,Travel & Hospitality,Malang,Nasional,Aditya Handoko,083808557800,2022-01-15
C1090,CV Inti Media,BUMN,Pendidikan & EdTech,Surabaya,Nasional,Farel Syahputra,082121690696,2022-10-04
C1091,PT Solusi Sentosa,BUMN,FMCG,Surakarta,Nasional,Nanda Ramadhan,085621501642,2022-08-31
C1092,CV Mandiri Bangsa,Startup,Logistik & Supply Chain,Bandung,Lokal,Prita Handoko,083813004169,2022-10-08
C1093,PT Abadi Logistik,Startup,Manufaktur,Jakarta,Lokal,Taufik Wardani,081310501476,2023-11-07
C1094,CV Graha Utama,UMKM,Logistik & Supply Chain,Surakarta,Lokal,Vina Hidayat,082139597815,2024-07-08
C1095,PT Inti Indonesia,Corporate,Keuangan & Perbankan,Semarang,Nasional,Bella Firmansyah,085746546772,2023-04-11
C1096,PT Media Data,Corporate,Teknologi Informasi,Yogyakarta,Multinasional,Hana Ramadhan,087847837031,2024-10-21
C1097,CV Esa Digital,UMKM,Retail,Jakarta,Nasional,Mira Anggara,085326029254,2024-10-27
C1098,PT Esa Sentosa,Pemerintah,Retail,Surakarta,Nasional,Faisal Gunawan,087842076327,2023-09-07
C1099,CV Gemilang Inovasi,Corporate,Kesehatan & Farmasi,Jakarta,Multinasional,Nadia Maulana,081679060488,2024-12-19
C1100,PT Bina Abadi,Startup,Teknologi Informasi,Semarang,Lokal,Maya Safitri,087815976405,2022-10-24
C1101,PT Bangkit Logistik,Startup,Konsultan Manajemen,Surakarta,Lokal,Candra Adriansyah,085722736273,2022-02-26
C1102,CV Nusa Systems,Startup,Logistik & Supply Chain,Surakarta,Nasional,Dian Anggraeni,081371620429,2024-01-30
C1103,PT Digital Teknologi,Corporate,Logistik & Supply Chain,Surabaya,Lokal,Budi Utami,085669801426,2023-01-02
C1104,PT Sinergi Kreatif,Startup,Retail,Surakarta,Lokal,Dafa Kurniawan,081672947638,2024-02-11
C1105,PT Inti Teknologi,Startup,FMCG,Bandung,Lokal,Aldi Anggraeni,082293272728,2023-10-28
C1106,PT Mega Karya,Corporate,FMCG,Bandung,Multinasional,Irfan Prasetya,085667652728,2024-05-29
C1107,PT Sukses Cerdas,Corporate,Teknologi Informasi,Surakarta,Nasional,Prasetyo Nugroho,082121543904,2022-07-31
C1108,CV Kreasi Solusi,Startup,Media & Kreatif,Jakarta,Lokal,Wulan Wibowo,081393545036,2024-02-06
C1109,CV Sinergi Cerdas,UMKM,Pendidikan & EdTech,Malang,Lokal,Oki Prasetya,082108059831,2024-03-18
C1110,PT Mitra Gemilang,BUMN,Energi & Pertambangan,Jakarta,Nasional,Hendra Firmansyah,082276317749,2022-10-02
C1111,PT Inovasi Sentosa,Startup,Konsultan Manajemen,Bandung,Nasional,Oki Ramadhani,082167131753,2023-12-02
C1112,PT Indo Logistik,Startup,Asuransi,Surakarta,Lokal,Ahmad Safitri,085228452403,2023-04-14
C1113,PT Media Digital,Startup,Konsultan Manajemen,Jakarta,Lokal,Taufik Wijaya,085308779724,2022-07-25
C1114,CV Inti Systems,BUMN,Properti & Konstruksi,Semarang,Nasional,Farhan Pratama,085787706769,2022-08-13
C1115,CV Kreasi Bersama,Startup,Media & Kreatif,Bandung,Lokal,Gita Hakim,081690257846,2024-05-30
C1116,PT Perkasa Logistik,BUMN,Kesehatan & Farmasi,Jakarta,Nasional,Farhan Maulana,085767292543,2022-12-19
C1117,CV Media Digital,UMKM,Travel & Hospitality,Surakarta,Lokal,Gibran Budiman,087728639420,2024-04-10
C1118,PT Nusa Global,Startup,Teknologi Informasi,Bandung,Lokal,Candra Fitriani,087702660450,2024-03-18
C1119,CV Nusa Data,Corporate,Telekomunikasi,Bandung,Multinasional,Dimas Sulistyo,081519335389,2023-04-20
C1120,CV Prima Solusi,Startup,Retail,Surakarta,Lokal,Hesti Pratama,085606082770,2023-04-01
C1121,PT Gemilang Abadi,Corporate,Asuransi,Surabaya,Multinasional,Arif Handoko,082285009537,2024-06-11
C1122,CV Sinergi Abadi,Corporate,Retail,Surabaya,Multinasional,Erlangga Lestari,081561094416,2022-08-16
C1123,PT Mandiri Nusantara,NGO,Pendidikan & EdTech,Yogyakarta,Nasional,Kirana Gunawan,081506349429,2024-03-06
C1124,PT Sinergi Solusi,Startup,Media & Kreatif,Surakarta,Lokal,Rani Nugraha,085717234565,2024-06-30
C1125,PT Inti Gemilang,Corporate,Teknologi Informasi,Surakarta,Nasional,Zaki Ardiansyah,082168904723,2024-01-28
C1126,PT Perkasa Analitika,UMKM,E-commerce,Bandung,Lokal,Olivia Maulana,081655742164,2022-01-07
C1127,PT Cipta Teknologi,Startup,Agribisnis,Tangerang,Lokal,Vina Nugroho,085678604356,2022-01-23
C1128,PT Cipta Utama,BUMN,Manufaktur,Semarang,Nasional,Dian Febriani,083833067730,2024-06-28
C1129,PT Andalas Logistik,BUMN,Logistik & Supply Chain,Yogyakarta,Nasional,Farhan Utami,087867941908,2022-10-05
C1130,PT Perkasa Utama,Startup,Properti & Konstruksi,Semarang,Lokal,Kirana Ardiansyah,082296342898,2022-04-06
C1131,CV Prima Karya,Startup,Retail,Surakarta,Lokal,Luthfi Syahputra,085370663201,2024-05-15
C1132,PT Bumi Makmur,NGO,Teknologi Informasi,Yogyakarta,Multinasional,Rangga Safitri,081682718265,2022-12-30
C1133,CV Digital Gemilang,Startup,Teknologi Informasi,Yogyakarta,Lokal,Kartika Syahputra,085242039831,2023-09-23
C1134,CV Bakti Mandiri,UMKM,Teknologi Informasi,Surakarta,Nasional,Zaki Anggraeni,082119587305,2024-07-09
C1135,CV Karya Gemilang,UMKM,Logistik & Supply Chain,Jakarta,Lokal,Farah Permana,085331589016,2024-03-02
C1136,PT Indo Bersama,BUMN,Otomotif,Surakarta,Nasional,Faisal Nugraha,081217092640,2022-01-04
C1137,PT Sejahtera Solusi,Corporate,Otomotif,Surakarta,Nasional,Galuh Adriansyah,085800728895,2023-08-30
C1138,PT Perkasa Makmur,UMKM,Energi & Pertambangan,Malang,Nasional,Indah Pratama,083808203917,2024-04-11
C1139,CV Sentosa Solusi,UMKM,FMCG,Jakarta,Lokal,Gilang Ramadhan,082202849760,2022-11-16
C1140,PT Bina Sentosa,Startup,Telekomunikasi,Surakarta,Nasional,Aldi Pangestu,081675403648,2023-06-08
C1141,PT Makmur Inovasi,Startup,FMCG,Jakarta,Lokal,Muhammad Ramadhani,082260667998,2024-04-21
C1142,CV Media Sentosa,UMKM,Kesehatan & Farmasi,Bandung,Lokal,Umar Ardiansyah,083876887779,2023-05-23
C1143,CV Sukses Cerdas,Corporate,Telekomunikasi,Surakarta,Multinasional,Krisna Kusuma,085231539839,2022-12-20
C1144,PT Indo Indonesia,Corporate,Teknologi Informasi,Surakarta,Multinasional,Teguh Rahmawati,085676291430,2023-09-02
C1145,PT Mega Digital,Startup,Agribisnis,Jakarta,Lokal,Cahyo Febriani,085286564224,2024-08-20
C1146,CV Solusi Makmur,NGO,Asuransi,Jakarta,Multinasional,Ratna Puspitasari,087829805682,2022-07-29
C1147,PT Cakra Nusantara,NGO,Asuransi,Bandung,Multinasional,Hesti Pratama,085734741253,2022-11-10
C1148,PT Sinergi Systems,Startup,Agribisnis,Bogor,Lokal,Gibran Safitri,081520259991,2024-05-08
C1149,PT Sinergi Informatika,Corporate,Pendidikan & EdTech,Yogyakarta,Multinasional,Hesti Budiman,085774890476,2023-01-12
C1150,PT Cakra Bangsa,Startup,Manufaktur,Jakarta,Lokal,Ulfa Santoso,081591708517,2024-08-21
C1151,CV Inti Teknologi,UMKM,E-commerce,Yogyakarta,Lokal,Prita Sulistyo,081315744965,2023-12-07
C1152,CV Mega Sentosa,Startup,Agribisnis,Surabaya,Nasional,Guntur Pratama,085645418403,2022-01-24
C1153,CV Abadi Sentosa,UMKM,Keuangan & Perbankan,Jakarta,Nasional,Hafiz Mahendra,083880265295,2023-07-25
